jpa;getItemById;38
jpa;deleteItem;13
jpa;getItemById;5
jpa;deleteItem;9
jpa;getItemById;21
jpa;saveItem;14
jpa;getAllItems;45
jpa;updateItem;6
jpa;getCustomerById;3
jpa;getAllCustomers;11
jpa;updateCustomer;8
jpa;saveCustomer;3
jpa;saveOrder;12
jpa;getCartById;1
jpa;getOrderById;2
jpa;getAllOrders;15
jpa;getAllCarts;12
jpa;getItemById;5
jpa;saveItem;5
jpa;getAllItems;4
jpa;updateItem;4
jpa;getCustomerById;4
jpa;getAllCustomers;10
jpa;updateCustomer;14
jpa;saveCustomer;3
jpa;saveOrder;5
jpa;getCartById;1
jpa;getItemById;1
jpa;updateCart;1
jpa;getOrderById;2
jpa;getAllOrders;5
jpa;getAllCarts;5
jpa;getItemById;2
jpa;saveItem;3
jpa;getAllItems;6
jpa;updateItem;12
jpa;getCustomerById;4
jpa;getAllCustomers;8
jpa;updateCustomer;6
jpa;saveCustomer;9
jpa;saveOrder;7
jpa;getCartById;2
jpa;getItemById;2
jpa;updateCart;0
jpa;getOrderById;13
jpa;getAllOrders;8
jpa;getAllCarts;5
jpa;getItemById;8
jpa;saveItem;3
jpa;getAllItems;14
jpa;updateItem;8
jpa;getCustomerById;4
jpa;getAllCustomers;4
jpa;updateCustomer;9
jpa;saveCustomer;3
jpa;saveOrder;4
jpa;getCartById;6
jpa;getOrderById;5
jpa;getAllOrders;13
jpa;getAllCarts;5
jpa;getItemById;2
jpa;saveItem;5
jpa;getAllItems;7
jpa;updateItem;5
jpa;getCustomerById;5
jpa;getAllCustomers;8
jpa;updateCustomer;11
jpa;saveCustomer;3
jpa;saveOrder;9
jpa;getCartById;2
jpa;getItemById;3
jpa;updateCart;0
jpa;getOrderById;4
jpa;getAllOrders;5
jpa;getAllCarts;9
jpa;getItemById;11
jpa;saveItem;5
jpa;getAllItems;14
jpa;updateItem;10
jpa;getCustomerById;2
jpa;getAllCustomers;4
jpa;updateCustomer;3
jpa;saveCustomer;2
jpa;saveOrder;13
jpa;getCartById;1
jpa;getItemById;1
jpa;updateCart;1
jpa;getOrderById;3
jpa;getAllOrders;7
jpa;getAllCarts;7
jpa;getItemById;1
jpa;saveItem;2
jpa;getAllItems;12
jpa;updateItem;3
jpa;getCustomerById;3
jpa;getAllCustomers;13
jpa;updateCustomer;6
