jpa;getItemById;39
jpa;saveItem;16
jpa;getItemById;2
jpa;deleteItem;6
jpa;getAllItems;42
jpa;updateItem;7
jpa;getCustomerById;3
jpa;getAllCustomers;9
jpa;updateCustomer;9
jpa;saveCustomer;4
jpa;saveOrder;15
jpa;getCartById;1
jpa;getOrderById;3
jpa;getAllOrders;10
jpa;getAllCarts;7
jpa;saveItem;3
jpa;getAllItems;6
jpa;updateItem;6
jpa;getCustomerById;3
jpa;getAllCustomers;5
jpa;updateCustomer;3
jpa;saveCustomer;3
jpa;saveOrder;4
jpa;getCartById;1
jpa;getItemById;2
jpa;updateCart;1
jpa;getOrderById;2
jpa;getAllOrders;5
jpa;getAllCarts;6
jpa;getItemById;2
jpa;saveItem;2
jpa;getAllItems;3
jpa;updateItem;3
jpa;getCustomerById;2
jpa;getAllCustomers;4
jpa;updateCustomer;3
jpa;saveCustomer;2
jpa;saveOrder;4
jpa;getCartById;1
jpa;getItemById;2
jpa;updateCart;1
jpa;getOrderById;2
jpa;getAllOrders;5
jpa;getAllCarts;10
jpa;getItemById;1
jpa;saveItem;2
jpa;getAllItems;4
jpa;updateItem;10
jpa;getCustomerById;2
jpa;getAllCustomers;4
jpa;updateCustomer;2
jpa;saveCustomer;2
jpa;saveOrder;8
jpa;getCartById;1
jpa;getItemById;1
jpa;updateCart;0
jpa;getOrderById;2
jpa;getAllOrders;5
jpa;getAllCarts;4
jpa;getItemById;2
jpa;saveItem;2
jpa;getAllItems;3
jpa;updateItem;3
jpa;getCustomerById;2
jpa;getAllCustomers;3
jpa;updateCustomer;13
jpa;saveCustomer;5
jpa;saveOrder;4
jpa;getCartById;1
jpa;getOrderById;2
jpa;getAllOrders;5
jpa;getAllCarts;6
jpa;getItemById;1
jpa;saveItem;2
jpa;getAllItems;3
jpa;updateItem;6
jpa;getCustomerById;3
jpa;getAllCustomers;5
jpa;updateCustomer;4
jpa;saveCustomer;3
jpa;saveOrder;11
jpa;getCartById;1
jpa;getItemById;1
jpa;updateCart;1
jpa;getOrderById;2
jpa;getAllOrders;4
jpa;getAllCarts;4
jpa;getItemById;1
jpa;saveItem;2
jpa;getAllItems;3
jpa;updateItem;2
jpa;getCustomerById;2
jpa;getAllCustomers;3
jpa;updateCustomer;3
jpa;saveCustomer;3
jpa;saveOrder;16
jpa;getCartById;1
jpa;getItemById;2
jpa;updateCart;1
jpa;getOrderById;3
jpa;getAllOrders;11
jpa;getAllCarts;8
jpa;saveItem;2
jpa;getAllItems;4
jpa;updateItem;3
jpa;getCustomerById;1
jpa;getAllCustomers;6
jpa;updateCustomer;10
jpa;saveCustomer;3
jpa;saveOrder;7
jpa;getCartById;1
jpa;getItemById;2
jpa;updateCart;0
jpa;getOrderById;2
jpa;getAllOrders;5
jpa;getAllCarts;4
jpa;getItemById;1
jpa;saveItem;2
jpa;getAllItems;3
jpa;updateItem;15
jpa;getCustomerById;1
jpa;getAllCustomers;4
jpa;updateCustomer;9
jpa;saveCustomer;5
jpa;saveOrder;9
jpa;getCartById;1
jpa;getItemById;2
jpa;updateCart;0
jpa;getOrderById;2
jpa;getAllOrders;4
jpa;getAllCarts;4
jpa;getItemById;5
jpa;saveItem;3
jpa;getAllItems;5
jpa;updateItem;3
jpa;getCustomerById;2
jpa;getAllCustomers;3
jpa;updateCustomer;19
jpa;saveCustomer;3
jpa;saveOrder;21
jpa;getCartById;1
jpa;getItemById;1
jpa;updateCart;0
jpa;getOrderById;1
jpa;getAllOrders;6
jpa;getAllCarts;5
jpa;getItemById;2
jpa;saveItem;2
jpa;getAllItems;6
jpa;updateItem;10
jpa;getCustomerById;2
jpa;getAllCustomers;3
jpa;updateCustomer;4
jpa;saveCustomer;6
jpa;saveOrder;9
jpa;getCartById;2
jpa;getItemById;3
jpa;updateCart;0
jpa;getOrderById;3
jpa;getAllOrders;11
jpa;getAllCarts;5
jpa;getItemById;1
jpa;saveItem;3
jpa;getAllItems;3
jpa;updateItem;6
jpa;getCustomerById;3
jpa;getAllCustomers;5
jpa;updateCustomer;9
jpa;saveCustomer;3
jpa;saveOrder;15
jpa;getCartById;2
jpa;getItemById;1
jpa;updateCart;0
jpa;getOrderById;3
jpa;getAllOrders;13
jpa;getAllCarts;4
jpa;getItemById;3
jpa;saveItem;2
jpa;getAllItems;5
jpa;updateItem;2
jpa;getCustomerById;8
jpa;getAllCustomers;11
jpa;updateCustomer;5
jpa;saveCustomer;2
jpa;saveOrder;4
jpa;getCartById;2
jpa;getOrderById;2
jpa;getAllOrders;4
jpa;getAllCarts;6
jpa;getItemById;7
jpa;saveItem;3
jpa;getAllItems;7
jpa;updateItem;6
jpa;getCustomerById;2
jpa;getAllCustomers;3
jpa;updateCustomer;3
jpa;saveCustomer;2
jpa;saveOrder;12
jpa;getCartById;1
jpa;getItemById;1
jpa;updateCart;1
jpa;getOrderById;2
jpa;getAllOrders;5
jpa;getAllCarts;3
jpa;getItemById;1
jpa;saveItem;2
jpa;getAllItems;3
jpa;updateItem;2
jpa;getCustomerById;1
jpa;getAllCustomers;2
jpa;updateCustomer;5
jpa;saveCustomer;5
jpa;saveOrder;3
jpa;getCartById;1
jpa;getItemById;1
jpa;updateCart;0
jpa;getOrderById;2
jpa;getAllOrders;4
jpa;getAllCarts;4
jpa;getItemById;1
jpa;saveItem;2
jpa;getAllItems;3
jpa;updateItem;11
jpa;getCustomerById;1
jpa;getAllCustomers;3
jpa;updateCustomer;3
jpa;saveCustomer;2
jpa;saveOrder;7
jpa;getCartById;1
jpa;getItemById;2
jpa;updateCart;0
jpa;getOrderById;2
